fscore,metadata_dataname,metadata_incremental-kickin-step,metadata_input-directory,metadata_input-file-prefix,metadata_ncore,metadata_nproc,metadata_nsplit,metadata_nthread,metadata_output-directory,metadata_per-process-memory,metadata_selective-prune-threshold,metadata_summary-threshold,ncol_minc,niter_cluster_m22,niter_cluster_minc,nnz_minc,nrow_minc,number_cluster_m22,number_cluster_minc,split,time_cluster_m22,time_cluster_minc,time_prep_minc
0.947069,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,2983543,5,61,19348271,2983543,37501,264289,45,0.189951,37.8596,4.966463
0.94334,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,3048320,5,60,19483503,3048320,37471,263090,46,0.194758,37.6641,5.008221
0.940581,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,3113222,5,60,20138994,3113222,37177,261850,47,0.189709,39.5648,5.216695
0.937081,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,3178101,5,61,20318485,3178101,37274,260398,48,0.199647,40.2317,5.273304
0.934232,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,3243106,5,60,20785359,3243106,37552,258874,49,0.186445,40.5821,5.542476
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,129898,,,578786,129898,,,1,,,0.212503
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,194975,,,1303330,194975,,,2,,,0.357041
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,259715,,,2305092,259715,,,3,,,0.49179
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,324686,,,3615046,324686,,,4,,,0.679604
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,389540,,,5206986,389540,,,5,,,0.902289
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,454498,,,7073888,454498,,,6,,,1.26865
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,519292,,,9198110,519292,,,7,,,1.39827
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,583808,,,11602558,583808,,,8,,,1.673056
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,648033,,,14346446,648033,,,9,,,2.026573
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,712979,,,17376266,712979,,,10,,,2.384908
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,777904,,,20668816,777904,,,11,,,2.758813
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,842844,,,24302012,842844,,,12,,,3.174394
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,907602,,,28166924,907602,,,13,,,3.722565
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,972358,,,32356262,972358,,,14,,,4.04834
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1037395,,,36785502,1037395,,,15,,,4.340384
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1102740,,,41608474,1102740,,,16,,,4.850552
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1167722,,,46704490,1167722,,,17,,,5.398869
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1232270,,,52028186,1232270,,,18,,,5.947668
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1297323,,,57641998,1297323,,,19,,,6.578834
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1362389,,,63561458,1362389,,,20,,,7.104159
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1427400,,,69833904,1427400,,,21,,,7.75332
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1492177,,,76342984,1492177,,,22,,,8.366113
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1556899,,,83022208,1556899,,,23,,,9.106122
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1621937,,,90147040,1621937,,,24,,,9.784672
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1686516,,,97459180,1686516,,,25,,,10.659003
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1750876,,,105044146,1750876,,,26,,,11.525123
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1815802,,,112936298,1815802,,,27,,,12.360613
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1880430,,,121101028,1880430,,,28,,,13.169014
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,1945206,,32,129603548,1945206,,264758,29,,115.238,13.979159
0.974042,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2009702,5,61,132671731,2009702,37195,256931,30,0.185034,32.3564,15.016226
0.912687,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2074755,5,62,30403328,2074755,37568,290602,31,0.19296,29.4105,5.216384
0.867236,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2139784,5,60,14549401,2139784,37409,311581,32,0.189002,37.1879,3.725491
0.825979,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2204617,5,63,13961912,2204617,37289,332173,33,0.1913,40.2788,3.965367
0.804523,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2269776,5,59,14685191,2269776,37184,347072,34,0.195019,36.4531,4.244539
0.792313,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2334472,5,59,14831734,2334472,37133,362592,35,0.223738,37.6189,4.424101
0.780224,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2399358,5,62,15130607,2399358,37328,371948,36,0.190922,39.277,4.623021
0.769979,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2463985,5,55,15540477,2463985,37101,381753,37,0.187957,37.4387,4.846855
0.761627,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2528632,5,61,15905206,2528632,37246,385127,38,0.187049,45.6049,4.966887
0.756489,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2593523,5,61,16325677,2593523,37312,397536,39,0.189718,45.7392,5.085483
0.751307,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2658712,5,61,16713712,2658712,37432,406528,40,0.189527,43.5229,5.243151
0.748079,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2723719,5,60,17428079,2723719,37338,413574,41,0.188028,47.3937,5.439854
0.740395,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2788510,5,60,17866911,2788510,37412,420624,42,0.188745,48.1953,5.516835
0.738995,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2853074,5,61,18445183,2853074,37086,426054,43,0.193446,47.5466,5.580107
0.735417,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2917927,5,60,18837040,2917927,37330,433823,44,0.19084,54.517,5.766044
0.731451,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,2983543,5,100,19570336,2983543,37501,445036,45,0.19185,71.3867,5.959966
0.726839,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,3048320,5,60,19480056,3048320,37471,444512,46,0.18721,49.8765,6.082054
0.722782,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,3113222,5,62,19672920,3113222,37177,455255,47,0.18823,56.9362,6.128425
0.719265,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,3178101,5,62,19131211,3178101,37274,468208,48,0.187754,56.508,5.936361
0.715493,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,30,3243106,5,61,19737032,3243106,37552,478056,49,0.185954,55.3602,6.008514
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,129898,,,578786,129898,,,1,,,0.211338
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,194975,,,1303330,194975,,,2,,,0.343145
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,259715,,,2305092,259715,,,3,,,0.497638
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,324686,,,3615046,324686,,,4,,,0.692793
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,389540,,,5206986,389540,,,5,,,0.900273
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,454498,,,7073888,454498,,,6,,,1.136924
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,519292,,,9198110,519292,,,7,,,1.414258
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,583808,,,11602558,583808,,,8,,,1.677873
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,648033,,,14346446,648033,,,9,,,2.019119
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,712979,,,17376266,712979,,,10,,,2.366711
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,777904,,,20668816,777904,,,11,,,2.742961
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,842844,,,24302012,842844,,,12,,,3.164369
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,907602,,,28166924,907602,,,13,,,3.759454
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,972358,,,32356262,972358,,,14,,,3.957912
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1037395,,,36785502,1037395,,,15,,,4.366302
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1102740,,,41608474,1102740,,,16,,,4.83689
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1167722,,,46704490,1167722,,,17,,,5.341522
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1232270,,,52028186,1232270,,,18,,,5.98916
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1297323,,,57641998,1297323,,,19,,,6.484274
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1362389,,,63561458,1362389,,,20,,,7.10856
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1427400,,,69833904,1427400,,,21,,,7.755475
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1492177,,,76342984,1492177,,,22,,,8.390082
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1556899,,,83022208,1556899,,,23,,,9.024393
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1621937,,,90147040,1621937,,,24,,,9.792668
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1686516,,,97459180,1686516,,,25,,,10.444185
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1750876,,,105044146,1750876,,,26,,,11.416552
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1815802,,,112936298,1815802,,,27,,,12.253072
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1880430,,,121101028,1880430,,,28,,,12.785452
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1945206,,,129603548,1945206,,,29,,,14.13617
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2009702,,,138307114,2009702,,,30,,,14.81782
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2074755,,,147356686,2074755,,,31,,,15.867335
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2139784,,,156753374,2139784,,,32,,,16.695003
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2204617,,,166425144,2204617,,,33,,,18.076206
